,rsi,symbol
2023-01-10,44.2617,GOOGL
2023-01-11,52.6981,GOOGL
2023-01-12,51.6391,GOOGL
2023-01-13,54.1574,GOOGL
2023-01-17,51.7255,GOOGL
2023-01-18,51.2182,GOOGL
2023-01-19,56.4413,GOOGL
2023-01-20,66.4139,GOOGL
2023-01-23,69.125,GOOGL
2023-01-24,62.6901,GOOGL
2023-01-25,56.0254,GOOGL
2023-01-26,60.2464,GOOGL
2023-01-27,63.2981,GOOGL
2023-01-30,57.098,GOOGL
2023-01-31,60.3669,GOOGL
2023-02-01,62.9135,GOOGL
2023-02-02,71.8644,GOOGL
2023-02-03,65.0211,GOOGL
2023-02-06,61.0451,GOOGL
2023-02-07,66.592,GOOGL
2023-02-08,52.5361,GOOGL
2023-02-09,46.9139,GOOGL
2023-02-10,46.3745,GOOGL
2023-02-13,46.4348,GOOGL
2023-02-14,46.5481,GOOGL
2023-02-15,50.2085,GOOGL
2023-02-16,47.97,GOOGL
2023-02-17,46.1717,GOOGL
2023-02-21,42.3946,GOOGL
2023-02-22,42.1913,GOOGL
2023-02-23,41.0409,GOOGL
2023-02-24,38.4277,GOOGL
2023-02-27,40.1531,GOOGL
2023-02-28,40.6133,GOOGL
2023-03-01,41.3797,GOOGL
2023-03-02,45.519,GOOGL
2023-03-03,49.391,GOOGL
2023-03-06,52.6422,GOOGL
2023-03-07,49.6921,GOOGL
2023-03-08,50.6075,GOOGL
2023-03-09,46.1339,GOOGL
2023-03-10,42.584,GOOGL
2023-03-13,43.9043,GOOGL
2023-03-14,51.1169,GOOGL
2023-03-15,55.7061,GOOGL
2023-03-16,63.0545,GOOGL
2023-03-17,64.9862,GOOGL
2023-03-20,63.8795,GOOGL
2023-03-21,69.1184,GOOGL
2023-03-22,64.8735,GOOGL
2023-03-23,67.9256,GOOGL
2023-03-24,67.4726,GOOGL
2023-03-27,59.5121,GOOGL
2023-03-28,56.0922,GOOGL
2023-03-29,56.7658,GOOGL
2023-03-30,55.4924,GOOGL
2023-03-31,60.8625,GOOGL
2023-04-03,61.9589,GOOGL
2023-04-04,62.6037,GOOGL
2023-04-05,61.8201,GOOGL
2023-04-06,68.5237,GOOGL
2023-04-10,62.5912,GOOGL
2023-04-11,59.5354,GOOGL
2023-04-12,57.564,GOOGL
2023-04-13,62.7797,GOOGL
2023-04-14,65.1598,GOOGL
2023-04-17,57.2236,GOOGL
2023-04-18,53.6561,GOOGL
2023-04-19,52.8832,GOOGL
2023-04-20,55.2891,GOOGL
2023-04-21,55.5533,GOOGL
2023-04-24,56.8353,GOOGL
2023-04-25,50.8552,GOOGL
2023-04-26,50.4774,GOOGL
2023-04-27,59.4635,GOOGL
2023-04-28,58.7241,GOOGL
2023-05-01,58.287,GOOGL
2023-05-02,52.6228,GOOGL
2023-05-03,52.859,GOOGL
2023-05-04,50.6823,GOOGL
2023-05-05,53.2179,GOOGL
2023-05-08,58.9063,GOOGL
2023-05-09,57.4696,GOOGL
2023-05-10,66.6471,GOOGL
2023-05-11,73.4148,GOOGL
2023-05-12,74.5014,GOOGL
2023-05-15,71.1687,GOOGL
2023-05-16,74.8093,GOOGL
2023-05-17,76.2417,GOOGL
2023-05-18,78.2357,GOOGL
2023-05-19,77.9878,GOOGL
2023-05-22,80.1987,GOOGL
2023-05-23,71.7587,GOOGL
2023-05-24,66.7178,GOOGL
2023-05-25,70.2194,GOOGL
2023-05-26,71.6274,GOOGL
2023-05-30,68.7169,GOOGL
2023-05-31,66.2497,GOOGL
2023-06-01,67.5815,GOOGL
2023-06-02,69.0515,GOOGL
2023-06-05,71.0458,GOOGL
2023-06-06,72.8722,GOOGL
2023-06-07,58.2352,GOOGL
2023-06-08,57.3075,GOOGL
2023-06-09,57.4898,GOOGL
2023-06-12,60.3471,GOOGL
2023-06-13,60.7301,GOOGL
2023-06-14,60.2027,GOOGL
2023-06-15,63.2528,GOOGL
2023-06-16,57.9943,GOOGL
2023-06-20,56.5976,GOOGL
2023-06-21,49.0529,GOOGL
2023-06-22,55.558,GOOGL
2023-06-23,53.2758,GOOGL
2023-06-26,43.7238,GOOGL
2023-06-27,43.7027,GOOGL
2023-06-28,48.6397,GOOGL
2023-06-29,46.0981,GOOGL
2023-06-30,47.7321,GOOGL
2023-07-03,48.2948,GOOGL
2023-07-05,53.3024,GOOGL
2023-07-06,48.7912,GOOGL
2023-07-07,47.1406,GOOGL
2023-07-10,40.1124,GOOGL
2023-07-11,42.2248,GOOGL
2023-07-12,47.4076,GOOGL
2023-07-13,59.6303,GOOGL
2023-07-14,61.1554,GOOGL
2023-07-17,59.0532,GOOGL
2023-07-18,56.6302,GOOGL
2023-07-19,52.1508,GOOGL
2023-07-20,45.7726,GOOGL
2023-07-21,47.766,GOOGL
2023-07-24,51.3152,GOOGL
2023-07-25,52.8683,GOOGL
2023-07-26,65.2598,GOOGL
2023-07-27,65.44,GOOGL
2023-07-28,69.5943,GOOGL
2023-07-31,69.7666,GOOGL
2023-08-01,66.381,GOOGL
2023-08-02,58.1478,GOOGL
2023-08-03,58.2708,GOOGL
2023-08-04,57.388,GOOGL
2023-08-07,63.3953,GOOGL
2023-08-08,63.0316,GOOGL
2023-08-09,58.2167,GOOGL
2023-08-10,58.2759,GOOGL
2023-08-11,57.8932,GOOGL
2023-08-14,61.5912,GOOGL
2023-08-15,56.8802,GOOGL
2023-08-16,53.7927,GOOGL
2023-08-17,56.6549,GOOGL
2023-08-18,49.9379,GOOGL
2023-08-21,52.1958,GOOGL
2023-08-22,53.9412,GOOGL
2023-08-23,61.0398,GOOGL
2023-08-24,53.9859,GOOGL
2023-08-25,54.2059,GOOGL
2023-08-28,56.7244,GOOGL
2023-08-29,63.5292,GOOGL
2023-08-30,65.6686,GOOGL
2023-08-31,66.142,GOOGL
2023-09-01,64.4584,GOOGL
2023-09-05,64.6673,GOOGL
2023-09-06,60.1342,GOOGL
2023-09-07,61.8911,GOOGL
2023-09-08,64.2654,GOOGL
2023-09-11,65.3852,GOOGL
2023-09-12,59.5092,GOOGL
2023-09-13,62.644,GOOGL
2023-09-14,65.5576,GOOGL
2023-09-15,62.8971,GOOGL
2023-09-18,64.6831,GOOGL
2023-09-19,63.987,GOOGL
2023-09-20,49.4801,GOOGL
2023-09-21,41.6718,GOOGL
2023-09-22,41.268,GOOGL
2023-09-25,43.917,GOOGL
2023-09-26,38.3977,GOOGL
2023-09-27,44.2529,GOOGL
2023-09-28,48.9371,GOOGL
2023-09-29,45.5597,GOOGL
2023-10-02,53.4564,GOOGL
2023-10-03,49.3999,GOOGL
2023-10-04,55.2993,GOOGL
2023-10-05,54.8824,GOOGL
2023-10-06,59.7118,GOOGL
2023-10-09,61.2082,GOOGL
2023-10-10,60.1766,GOOGL
2023-10-11,64.6186,GOOGL
2023-10-12,60.042,GOOGL
2023-10-13,55.7121,GOOGL
2023-10-16,59.1324,GOOGL
2023-10-17,60.3212,GOOGL
2023-10-18,55.4313,GOOGL
2023-10-19,54.8599,GOOGL
2023-10-20,49.2608,GOOGL
2023-10-23,51.4926,GOOGL
2023-10-24,56.751,GOOGL
2023-10-25,34.0418,GOOGL
2023-10-26,30.7039,GOOGL
2023-10-27,30.5971,GOOGL
2023-10-30,35.6148,GOOGL
2023-10-31,35.1605,GOOGL
2023-11-01,40.277,GOOGL
2023-11-02,42.424,GOOGL
2023-11-03,45.6797,GOOGL
2023-11-06,47.9439,GOOGL
2023-11-07,49.367,GOOGL
2023-11-08,51.1063,GOOGL
2023-11-09,47.8508,GOOGL
2023-11-10,52.6242,GOOGL
2023-11-13,51.5432,GOOGL
2023-11-14,54.6155,GOOGL
2023-11-15,56.5543,GOOGL
2023-11-16,60.728,GOOGL
2023-11-17,56.62,GOOGL
2023-11-20,58.3794,GOOGL
2023-11-21,59.7267,GOOGL
2023-11-22,62.4874,GOOGL
2023-11-24,57.4638,GOOGL
2023-11-27,56.7001,GOOGL
2023-11-28,58.3806,GOOGL
2023-11-29,52.2692,GOOGL
2023-11-30,46.4413,GOOGL
2023-12-01,44.9706,GOOGL
2023-12-04,39.7326,GOOGL
2023-12-05,44.3669,GOOGL
2023-12-06,42.3873,GOOGL
2023-12-07,57.079,GOOGL
2023-12-08,52.9932,GOOGL
2023-12-11,49.6399,GOOGL
2023-12-12,48.1536,GOOGL
2023-12-13,48.2619,GOOGL
2023-12-14,46.9313,GOOGL
2023-12-15,48.5322,GOOGL
2023-12-18,55.5359,GOOGL
2023-12-19,57.2019,GOOGL
2023-12-20,60.3804,GOOGL
2023-12-21,63.9309,GOOGL
2023-12-22,65.6369,GOOGL
2023-12-26,65.6859,GOOGL
2023-12-27,62.0339,GOOGL
2023-12-28,61.585,GOOGL
2023-12-29,59.7878,GOOGL
2024-01-02,54.9288,GOOGL
2024-01-03,56.7946,GOOGL
2024-01-04,49.3699,GOOGL
2024-01-05,47.6209,GOOGL
2024-01-08,55.6023,GOOGL
2024-01-09,60.0501,GOOGL
2024-01-10,62.5939,GOOGL
2024-01-11,61.9551,GOOGL
2024-01-12,63.1106,GOOGL
2024-01-16,62.5364,GOOGL
2024-01-17,58.8598,GOOGL
2024-01-18,63.4233,GOOGL
2024-01-19,68.8007,GOOGL
2024-01-22,67.3663,GOOGL
2024-01-23,69.2265,GOOGL
2024-01-24,71.9488,GOOGL
2024-01-25,76.2666,GOOGL
2024-01-26,76.6512,GOOGL
2024-01-29,78.2479,GOOGL
2024-01-30,70.244,GOOGL
2024-01-31,43.6179,GOOGL
2024-02-01,45.6867,GOOGL
2024-02-02,48.0494,GOOGL
2024-02-05,50.5194,GOOGL
2024-02-06,51.3246,GOOGL
2024-02-07,54.0836,GOOGL
2024-02-08,54.7926,GOOGL
2024-02-09,60.3054,GOOGL
2024-02-12,56.7593,GOOGL
2024-02-13,51.4611,GOOGL
2024-02-14,53.0412,GOOGL
2024-02-15,46.5717,GOOGL
2024-02-16,42.6,GOOGL
2024-02-20,43.9722,GOOGL
2024-02-21,47.2112,GOOGL
2024-02-22,50.5281,GOOGL
2024-02-23,50.2411,GOOGL
2024-02-26,38.6275,GOOGL
2024-02-27,41.6075,GOOGL
2024-02-28,37.8322,GOOGL
2024-02-29,42.5065,GOOGL
2024-03-01,40.429,GOOGL
2024-03-04,35.1213,GOOGL
2024-03-05,34.2524,GOOGL
2024-03-06,32.6289,GOOGL
2024-03-07,39.8352,GOOGL
2024-03-08,42.139,GOOGL
2024-03-11,46.9398,GOOGL
2024-03-12,48.6257,GOOGL
2024-03-13,51.2199,GOOGL
2024-03-14,57.1929,GOOGL
2024-03-15,53.129,GOOGL
2024-03-18,62.7729,GOOGL
2024-03-19,61.4121,GOOGL
2024-03-20,63.6449,GOOGL
2024-03-21,61.1064,GOOGL
2024-03-22,65.2563,GOOGL
2024-03-25,63.6415,GOOGL
2024-03-26,64.4534,GOOGL
2024-03-27,64.7361,GOOGL
2024-03-28,64.8265,GOOGL
2024-04-01,70.9251,GOOGL
2024-04-02,68.3232,GOOGL
2024-04-03,68.8003,GOOGL
2024-04-04,57.4386,GOOGL
2024-04-05,60.5842,GOOGL
2024-04-08,64.0021,GOOGL
2024-04-09,66.3427,GOOGL
2024-04-10,65.1437,GOOGL
2024-04-11,69.3802,GOOGL
2024-04-12,65.0086,GOOGL
2024-04-15,58.2555,GOOGL
2024-04-16,57.2293,GOOGL
2024-04-17,59.0368,GOOGL
2024-04-18,59.9566,GOOGL
2024-04-19,55.2101,GOOGL
2024-04-22,59.1796,GOOGL
2024-04-23,62.4223,GOOGL
2024-04-24,63.7836,GOOGL
2024-04-25,55.9328,GOOGL
2024-04-26,73.6986,GOOGL
2024-04-29,63.6497,GOOGL
2024-04-30,58.6461,GOOGL
2024-05-01,59.7384,GOOGL
2024-05-02,62.4669,GOOGL
2024-05-03,63.0724,GOOGL
2024-05-06,63.9412,GOOGL
2024-05-07,67.0035,GOOGL
2024-05-08,63.5529,GOOGL
2024-05-09,64.1693,GOOGL
2024-05-10,61.6341,GOOGL
2024-05-13,62.2351,GOOGL
2024-05-14,63.7334,GOOGL
2024-05-15,66.3346,GOOGL
2024-05-16,68.2235,GOOGL
2024-05-17,70.2474,GOOGL
2024-05-20,71.1525,GOOGL
2024-05-21,72.1395,GOOGL
2024-05-22,68.1691,GOOGL
2024-05-23,61.1872,GOOGL
2024-05-24,63.2497,GOOGL
2024-05-28,65.1998,GOOGL
2024-05-29,63.9049,GOOGL
2024-05-30,54.9892,GOOGL
2024-05-31,55.6745,GOOGL
2024-06-03,56.8889,GOOGL
2024-06-04,58.0346,GOOGL
2024-06-05,60.9546,GOOGL
2024-06-06,63.2014,GOOGL
2024-06-07,57.1148,GOOGL
2024-06-10,58.5356,GOOGL
2024-06-11,61.4887,GOOGL
2024-06-12,63.5218,GOOGL
2024-06-13,56.3235,GOOGL
2024-06-14,59.3947,GOOGL
2024-06-17,60.2262,GOOGL
2024-06-18,54.4854,GOOGL
2024-06-20,56.9713,GOOGL
2024-06-21,62.966,GOOGL
2024-06-24,61.824,GOOGL
2024-06-25,68.9413,GOOGL
2024-06-26,68.5123,GOOGL
2024-06-27,70.5268,GOOGL
2024-06-28,61.4987,GOOGL
2024-07-01,62.8194,GOOGL
2024-07-02,66.1672,GOOGL
2024-07-03,66.9922,GOOGL
2024-07-05,72.8652,GOOGL
2024-07-08,68.5509,GOOGL
2024-07-09,68.412,GOOGL
2024-07-10,71.1795,GOOGL
2024-07-11,57.3749,GOOGL
2024-07-12,56.3264,GOOGL
2024-07-15,58.6998,GOOGL
2024-07-16,53.1401,GOOGL
2024-07-17,47.7307,GOOGL
2024-07-18,42.3941,GOOGL
2024-07-19,42.3481,GOOGL
2024-07-22,50.1272,GOOGL
2024-07-23,50.3432,GOOGL
2024-07-24,37.1284,GOOGL
2024-07-25,31.867,GOOGL
2024-07-26,31.6145,GOOGL
2024-07-29,36.5099,GOOGL
2024-07-30,37.9469,GOOGL
2024-07-31,40.3387,GOOGL
2024-08-01,39.3202,GOOGL
2024-08-02,34.4032,GOOGL
2024-08-05,27.6689,GOOGL
2024-08-06,26.9333,GOOGL
2024-08-07,28.3227,GOOGL
2024-08-08,34.6817,GOOGL
2024-08-09,37.834,GOOGL
2024-08-12,36.2487,GOOGL
2024-08-13,39.9222,GOOGL
2024-08-14,35.4622,GOOGL
2024-08-15,37.3129,GOOGL
2024-08-16,40.5878,GOOGL
2024-08-19,47.2239,GOOGL
2024-08-20,48.0824,GOOGL
2024-08-21,45.9818,GOOGL
2024-08-22,42.8727,GOOGL
2024-08-23,46.3416,GOOGL
2024-08-26,47.3628,GOOGL
2024-08-27,44.8437,GOOGL
2024-08-28,41.8776,GOOGL
2024-08-29,40.2033,GOOGL
2024-08-30,43.8204,GOOGL
2024-09-03,35.1942,GOOGL
2024-09-04,34.1013,GOOGL
2024-09-05,35.9604,GOOGL
2024-09-06,28.9292,GOOGL
2024-09-09,27.1134,GOOGL
2024-09-10,27.0679,GOOGL
2024-09-11,33.1209,GOOGL
2024-09-12,40.6155,GOOGL
2024-09-13,45.7527,GOOGL
2024-09-16,46.8257,GOOGL
2024-09-17,49.1026,GOOGL
2024-09-18,49.9992,GOOGL
2024-09-19,54.1367,GOOGL
2024-09-20,56.5465,GOOGL
2024-09-23,52.951,GOOGL
2024-09-24,53.7518,GOOGL
2024-09-25,52.0182,GOOGL
2024-09-26,54.4694,GOOGL
2024-09-27,56.8074,GOOGL
2024-09-30,60.2323,GOOGL
2024-10-01,62.1705,GOOGL
2024-10-02,59.0959,GOOGL
2024-10-03,59.0959,GOOGL
2024-10-04,61.4442,GOOGL
2024-10-07,50.7714,GOOGL
2024-10-08,53.7407,GOOGL
2024-10-09,48.1151,GOOGL
2024-10-10,48.6207,GOOGL
2024-10-11,51.315,GOOGL
2024-10-14,55.0766,GOOGL
2024-10-15,56.1376,GOOGL
2024-10-16,55.2938,GOOGL
2024-10-17,49.3551,GOOGL
2024-10-18,50.6104,GOOGL
2024-10-21,52.2993,GOOGL
2024-10-22,55.0257,GOOGL
2024-10-23,48.4482,GOOGL
2024-10-24,48.2902,GOOGL
2024-10-25,55.0077,GOOGL
2024-10-28,58.3232,GOOGL
2024-10-29,64.1336,GOOGL
2024-10-30,71.1327,GOOGL
2024-10-31,62.001,GOOGL
2024-11-01,62.2812,GOOGL
2024-11-04,57.1158,GOOGL
2024-11-05,58.0301,GOOGL
2024-11-06,67.9834,GOOGL
2024-11-07,72.3983,GOOGL
2024-11-08,66.7845,GOOGL
2024-11-11,68.9455,GOOGL
2024-11-12,70.2683,GOOGL
2024-11-13,63.9402,GOOGL
2024-11-14,57.2528,GOOGL
2024-11-15,51.7906,GOOGL
2024-11-18,55.9101,GOOGL
2024-11-19,59.6375,GOOGL
2024-11-20,55.7834,GOOGL
2024-11-21,43.87,GOOGL
2024-11-22,40.6561,GOOGL
2024-11-25,45.0237,GOOGL
2024-11-26,47.1542,GOOGL
2024-11-27,47.3187,GOOGL
2024-11-29,46.9183,GOOGL
2024-12-02,50.9714,GOOGL
2024-12-03,50.7251,GOOGL
2024-12-04,55.4124,GOOGL
2024-12-05,52.3504,GOOGL
2024-12-06,55.5177,GOOGL
2024-12-09,56.8024,GOOGL
2024-12-10,68.1161,GOOGL
2024-12-11,75.3683,GOOGL
2024-12-12,69.6327,GOOGL
2024-12-13,66.2548,GOOGL
2024-12-16,71.0833,GOOGL
2024-12-17,69.1515,GOOGL
2024-12-18,59.3226,GOOGL
2024-12-19,59.42,GOOGL
2024-12-20,62.0014,GOOGL
2024-12-23,64.6875,GOOGL
2024-12-24,65.8813,GOOGL
2024-12-26,65.065,GOOGL
2024-12-27,60.5647,GOOGL
2024-12-30,58.2428,GOOGL
2024-12-31,55.3274,GOOGL
2025-01-02,55.4882,GOOGL
2025-01-03,58.4145,GOOGL
2025-01-06,63.9139,GOOGL
2025-01-07,61.5333,GOOGL
2025-01-08,58.8969,GOOGL
2025-01-10,55.7089,GOOGL
2025-01-13,54.011,GOOGL
2025-01-14,51.7834,GOOGL
2025-01-15,59.6105,GOOGL
2025-01-16,55.279,GOOGL
2025-01-17,59.0314,GOOGL
2025-01-21,61.3484,GOOGL
2025-01-22,61.7125,GOOGL
2025-01-23,60.9589,GOOGL
2025-01-24,63.6891,GOOGL
2025-01-27,49.6146,GOOGL
2025-01-28,54.1483,GOOGL
2025-01-29,54.2879,GOOGL
2025-01-30,60.6867,GOOGL
2025-01-31,63.8323,GOOGL
2025-02-03,59.3061,GOOGL
2025-02-04,64.3335,GOOGL
2025-02-05,46.3231,GOOGL
2025-02-06,46.6118,GOOGL
2025-02-07,41.0922,GOOGL
2025-02-10,42.4178,GOOGL
2025-02-11,41.3968,GOOGL
2025-02-12,39.8606,GOOGL
2025-02-13,43.2181,GOOGL
2025-02-14,42.3033,GOOGL
2025-02-18,40.8107,GOOGL
2025-02-19,43.0345,GOOGL
2025-02-20,42.2258,GOOGL
2025-02-21,37.051,GOOGL
2025-02-24,36.6463,GOOGL
2025-02-25,33.0182,GOOGL
2025-02-26,30.718,GOOGL
2025-02-27,27.4764,GOOGL
2025-02-28,30.7863,GOOGL
2025-03-03,28.2368,GOOGL
2025-03-04,35.1522,GOOGL
2025-03-05,38.5758,GOOGL
2025-03-06,37.8885,GOOGL
2025-03-07,40.463,GOOGL
2025-03-10,32.8891,GOOGL
2025-03-11,31.4004,GOOGL
2025-03-12,36.5862,GOOGL
2025-03-13,32.8023,GOOGL
2025-03-14,37.1926,GOOGL
2025-03-17,36.0768,GOOGL
2025-03-18,32.8731,GOOGL
2025-03-19,38.1357,GOOGL
2025-03-20,37.0761,GOOGL
2025-03-21,39.0667,GOOGL
2025-03-24,44.8888,GOOGL
2025-03-25,48.9857,GOOGL
2025-03-26,42.4895,GOOGL
2025-03-27,39.5905,GOOGL
2025-03-28,32.8252,GOOGL
2025-03-31,33.3062,GOOGL
2025-04-01,37.1078,GOOGL
2025-04-02,37.0797,GOOGL
2025-04-03,31.6432,GOOGL
2025-04-04,28.0546,GOOGL
2025-04-07,29.9755,GOOGL
2025-04-08,28.514,GOOGL
2025-04-09,47.392,GOOGL
2025-04-10,42.3308,GOOGL
2025-04-11,46.817,GOOGL
2025-04-14,48.7357,GOOGL
2025-04-15,46.1704,GOOGL
2025-04-16,43.5076,GOOGL
2025-04-17,41.625,GOOGL
2025-04-21,38.7229,GOOGL
2025-04-22,43.3539,GOOGL
2025-04-23,47.7,GOOGL
2025-04-24,51.7391,GOOGL
2025-04-25,54.3293,GOOGL
2025-04-28,52.7922,GOOGL
2025-04-29,52.2615,GOOGL
2025-04-30,50.6055,GOOGL
2025-05-01,53.521,GOOGL
2025-05-02,56.5378,GOOGL
2025-05-05,56.7372,GOOGL
2025-05-06,55.251,GOOGL
2025-05-07,41.1984,GOOGL
2025-05-08,44.8923,GOOGL
2025-05-09,43.3452,GOOGL
2025-05-12,50.2378,GOOGL
2025-05-13,51.4303,GOOGL
2025-05-14,57.4267,GOOGL
2025-05-15,55.6406,GOOGL
2025-05-16,57.8723,GOOGL
2025-05-19,58.2275,GOOGL
2025-05-20,54.6011,GOOGL
2025-05-21,59.465,GOOGL
2025-05-22,61.6942,GOOGL
2025-05-23,58.1181,GOOGL
2025-05-27,62.4453,GOOGL
2025-05-28,61.6097,GOOGL
2025-05-29,60.7984,GOOGL
